filename 	h264_qsv_medium	h264_qsv_veryfast	hevc_qsv_hw_medium	hevc_qsv_hw_faster	hevc_qsv_hw_veryfast	hevc_qsv_sw_medium	hevc_qsv_sw_veryfast	qy265_medium	qy265_fast	qy265_veryfast	x264_medium	x265_medium	x265_veryfast
526769494_old.mp4	-15.1132105551	-1.50883503463	-51.2230888528	-40.1605685637	-39.6259746317	-49.5820568861	-40.0921031392	-40.2206463068	-38.3280092387	-33.4035887577	-22.5757291949	-40.0114966214	-24.644800765
633164147_old.mp4	-15.4523199742	-0.0600348904192	-54.7568169826	-47.3033100962	-46.5266225474	-54.3449724664	-46.345709038	-49.7957322453	-47.3613717677	-42.6420893765	-19.9493608573	-44.0823566382	-36.4736629694
543158963_old.mp4	-11.9762153458	-4.01749992909	-47.6106723929	-41.9108282488	-40.9765725865	-46.2877208231	-39.7148327723	-43.2767516856	-42.6230104449	-39.2652231946	-20.97420803	-40.0760095776	-35.4274648128
633504840_old.mp4	-22.8780451022	-12.6433996472	-57.2656481351	-50.8628331153	-50.6305360564	-58.5404138802	-51.4433572739	-54.4519834936	-51.1620083302	-49.2285001922	-19.8403858672	-46.4934251302	-38.6728211325
425421220_old.mp4	-10.3055411093	-1.56691035119	-42.7287225895	-34.7910597143	-33.4718965904	-43.0018432667	-33.218950005	-40.6771143506	-39.4781895734	-34.5907279302	-17.5127121986	-28.8405623604	-21.3561013379
406050626_old.mp4	-18.4561492325	-7.84401658953	-60.8057460228	-55.9216800267	-55.0418685081	-60.7985017124	-55.1882433516	-55.6257964993	-53.5729316862	-50.0948911019	-22.0417641137	-47.5258652569	-42.0169838788
553070632_old.mp4	-11.2309279997	-4.75185393892	-51.937339691	-45.9093632258	-44.6518154633	-51.7399988672	-45.167617318	-46.9952924015	-45.3540367508	-42.0272715938	-15.7157398297	-39.7300644214	-32.7013242463
516769805_old.mp4	-17.4709138937	-10.7098025412	-50.1262162997	-43.7550826144	-42.6729907297	-51.0485732171	-44.100434127	-43.9921667856	-42.0361451693	-38.2757909429	-21.5575749361	-34.9782215611	-28.1158475059
467272754_old.mp4	-15.1964985385	-6.89666780849	-50.7356110339	-43.8275081381	-42.1667244842	-51.0217126894	-42.96429306	-46.698539982	-45.3117543772	-42.3546983303	-20.9074244088	-38.7989416908	-30.3303000947
409212030_old.mp4	-21.0667500058	-12.0674451029	-71.213010283	-65.5599694084	-64.6778784375	-70.3259952098	-63.4595242979	-67.0273784605	-65.3085729586	-59.8342912834	-24.0154059797	-47.5060060642	-51.0509698937
425432468_old.mp4	-16.6598927965	-5.21604247244	-52.6225743019	-43.8474699614	-42.9235631503	-51.9491721792	-42.5122139942	-48.1703606261	-45.9419809667	-42.0582082308	-19.4094207708	-41.3519054669	-28.3528369167
613501533_old.mp4	-13.886526824	1.82729318273	-45.1517052026	-37.1015662145	-35.8285534035	-44.7681201655	-35.7434572419	-33.7000009709	-32.743850524	-28.8972663483	-19.7112360365	-38.630297974	-23.2312644391
642054048_old.mp4	-18.4681683523	-14.5657169644	-46.9292420808	-39.3099567436	-38.1198110305	-45.1760594981	-35.8139531216	-42.8673306768	-42.7137870587	-37.3400784704	-27.3394983729	-40.1197395464	-22.29501664
