filename 	h264_qsv_medium	h264_qsv_veryfast	hevc_qsv_hw_medium	hevc_qsv_hw_faster	hevc_qsv_hw_veryfast	hevc_qsv_sw_medium	hevc_qsv_sw_veryfast	qy265_medium	qy265_fast	qy265_veryfast	x264_medium	x265_medium	x265_veryfast
409155050_old.mp4	24.0519660296	23.4705851049	95.702322739	56.3141578514	55.1597751464	144.315659647	73.4630468231	26.0538346838	18.2653244559	2.11210864398	43.4437247749	148.706877815	75.7066647446
399502311_old.mp4	27.6618784158	25.2579733579	121.215273919	57.5429309433	54.813528555	174.625376515	70.3446462563	40.2633379387	29.2943023754	6.7104853767	45.8975483855	140.52701188	72.7339112941
409859000_old.mp4	18.2918182677	17.4040355191	107.794258143	50.9457300737	48.5773446548	163.831135958	69.2367076295	22.6610623483	14.9715316423	-1.16521677855	48.2486959726	169.686211884	101.443761442
546434776_old.mp4	23.694677728	21.1139287182	94.2425524757	52.0666173599	50.5551846496	156.199422508	67.8427746742	33.0473544033	24.8076335262	3.87877920338	47.4027301928	147.500189114	78.5666374759
527166522_old.mp4	25.1163119046	27.0399490156	152.423139647	72.0202546252	67.9775792977	286.580117011	104.021268865	55.5839448196	40.9930857575	5.49808928333	74.4049004244	276.455758288	160.823490519
397972425_old.mp4	25.4060119184	21.673221146	87.468960207	51.1910448347	50.6780975941	134.426261067	61.4666147106	30.1503653666	22.4898603872	5.66943631382	40.7135106409	119.907464194	54.8249447654
419763750_old.mp4	36.2126185389	35.7691330703	152.049677029	70.2045003471	69.5444201121	236.662920442	94.4186330015	54.3301406702	41.2930158984	11.4395254309	61.2383106743	211.364320584	114.070047875
448634909_old.mp4	33.8201197672	33.6637971694	144.061827963	70.6274895781	69.4200263842	250.107132929	92.5722906431	51.240185708	39.9007967255	9.26436141499	60.3566014003	239.988956939	139.706857538
VID_20160801_115407.mp4	17.1825658369	15.4861966776	91.6306180222	48.2853133234	46.2697680666	159.039220712	69.4892753565	24.2505290196	18.2414372542	-0.496327462464	48.4381968025	194.065131193	115.509889482
482295561_old.mp4	19.796683419	22.8652277936	133.398884152	65.1075003791	63.7278052504	244.132733262	97.0438048873	57.2611585374	43.527899381	8.77246173942	79.2433511198	288.80127882	171.48710222
589049835_old.mp4	25.2929656909	25.2556717293	96.7618857287	54.3294785558	52.3629796647	154.740233957	73.7542970876	25.3806448128	18.368144202	1.24096489034	46.6689757969	159.842387593	88.5306658303
619526778_old.mp4	25.9077027623	23.4906779181	102.485906192	56.3017639416	54.532958964	160.722559285	70.078722971	36.0991910799	25.885109579	7.41669468815	42.9046051356	119.357954268	52.688064891
424417433_old.mp4	26.6338937804	23.7804556285	107.332161662	53.8362358508	52.1193798815	160.965106498	69.8440314203	35.1962131045	25.1909215913	7.28786294838	42.0536945297	138.163697715	71.3055341541
558978468_old.mp4	14.5196481321	12.7926295549	80.5460530214	39.8088934128	36.9319486034	131.651241785	55.9598234813	26.27271473	19.0667029753	1.62946136916	40.4779721107	152.616503028	90.5068751988
498201057_old.mp4	33.8540157879	32.238603883	113.872750047	71.8591204949	68.8041355942	177.981456817	85.8853336594	26.5392296166	15.9678040189	-2.36950964465	50.1455708341	188.029872092	107.338613258
VID_20160110_114231.mp4	30.8243829306	28.4116096156	104.69238282	56.3824178673	55.686281412	178.764603509	71.4990374812	39.0302917631	28.775905613	10.0587955173	42.5440824473	137.738261978	64.6063696144
345910913_old.mp4	21.8377895086	18.8727232123	88.3236689751	47.0339497147	47.0078952318	151.232692377	64.1940315107	27.8055959347	20.0178479774	0.625304410266	43.2295806294	177.836123075	106.096601385
409272834_old.mp4	21.4881347719	18.4403825848	114.24290829	51.1287231684	48.323465849	161.307216875	67.1169176292	23.4149567014	16.5908425381	0.173789820363	45.8012468726	162.939094295	94.59220527
476028078_old.mp4	31.9482867837	29.7031933399	147.576915412	66.04444462	62.9751812196	253.395497298	90.4914788381	56.1759733102	40.969185029	8.27448857412	63.234795909	239.12207273	140.002044089
409097196_old.mp4	14.2271577094	12.624186862	99.2559614244	46.2152198443	43.8967040975	154.234202611	66.3437111943	24.5488092133	18.8915154727	-0.890312977938	52.1069631176	180.413162272	110.329199871
497715366_old.mp4	19.0934882156	19.1227112047	102.077918323	54.6529495639	52.2976843965	169.10836016	75.6445771841	47.704526431	33.5379905973	4.87393997774	39.3800876386	135.230223704	69.6783414922
482713873_old.mp4	21.935418466	21.6029453157	145.342907253	66.8246828019	64.3726347559	247.822719995	100.761195286	62.0536044018	44.0367451275	6.38217664434	83.1996094903	375.275472104	212.657125432
412468317_old.mp4	30.7473849619	30.4661112697	147.933712264	72.454370386	68.3811575892	230.369054491	95.7352298548	55.9483042108	40.063061763	11.429795505	71.8855658078	206.468939713	106.167327406
626659876_old.mp4	31.254342723	28.6184571721	94.4091286634	54.1993640463	52.6206827907	145.903167589	70.1287607748	27.4111277321	19.3762964927	1.8663033401	42.1474903199	143.856523922	74.6815144436
409201858_old.mp4	20.1742691767	17.0855967976	110.543480298	51.9418071826	49.1310628885	181.507098031	68.6873369911	39.2757186498	27.2958813667	5.46344971833	40.0142617578	169.242252295	97.4573210771
643150319_old.mp4	19.2956494792	17.6282364761	110.869516494	56.2389250388	52.9268510269	171.431227872	73.1212664778	44.6902513009	32.5492837195	8.87820239723	45.4357463476	146.497968197	69.3295943175
391384296_old.mp4	34.8632946331	30.8607007547	95.5897454728	58.6454730235	57.7588986233	177.481609741	67.6031392872	24.0203705258	19.502737147	3.74453353287	34.4972059545	141.704760834	72.5073558613
527323945_old.mp4	31.1950874244	29.7091536572	145.048309712	70.3130007112	67.1425841699	272.025265438	102.69571809	62.778643072	47.2867285655	9.0176370719	69.6296322854	260.007814631	150.41464394
410079619_old.mp4	19.5507598733	16.4373654665	139.062853238	64.6385804926	59.6237277521	216.714581101	80.151524927	51.1583438773	33.2994307241	4.45084750461	58.8642337717	201.505090641	106.141095377
VID_20160429_093924.mp4	23.3789128629	20.8133655169	143.799243548	62.8012105974	59.8525006509	273.823979563	81.0111623365	51.445568974	35.7499831585	6.96381552473	59.524105704	208.74009027	103.715447567
403498146_old.mp4	16.4325165355	18.5264680188	93.905491858	50.667518326	48.1399164616	171.966533623	67.7991931992	25.4853173694	18.7129998149	1.28741493118	44.868039609	154.450124576	85.9733942801
431602348_old.mp4	31.7296134583	27.8192001509	136.632753985	67.9435740678	63.7290607467	225.717059897	90.8486293577	54.1046291708	41.2388704064	8.77056715722	62.2786825793	215.993131426	120.726786586
480671223_old.mp4	35.7505810751	36.2298470076	137.98004704	77.139956426	74.8573230085	259.368323248	101.453673882	48.8061769047	36.4035213713	4.22286133599	53.8226559882	217.74651692	131.557416687
512790190_old.mp4	16.7561298673	13.7952954816	104.526732409	48.199270639	45.2266378996	206.316250554	63.8512887826	36.5526381271	26.3416762766	0.781660106293	42.7930347093	154.519261303	88.7382788151
482714293_old.mp4	33.3301992579	28.7383342654	142.638377462	70.769981764	67.9869973486	248.255253202	96.2747689157	56.7972448236	44.7646634356	10.3773780718	66.1194053776	235.469320354	133.185154809
358717984_old.mp4	25.9569666675	22.0914347402	109.704102815	54.8824219026	51.6740206703	172.148335795	72.6522589527	32.8779423076	23.9792429151	2.54479479315	45.7029967557	158.682320261	85.4941847329
356542441_old.mp4	41.1772638428	42.0862236371	135.897770289	80.2298922609	76.3999840247	202.189099045	95.5250368764	51.877857735	35.3608642151	7.76445446064	59.3285694358	182.954158727	100.464858233
540383076_old.mp4	20.7461817024	17.8115244255	91.5025471088	50.6059443989	48.6438916186	155.241090061	70.9800567128	35.0950775438	27.8883784751	4.98360385797	45.8746881136	177.070392453	103.01861241
418076815_old.mp4	22.4585667521	20.4712642481	105.487373548	53.6095205752	51.3180729216	174.64156998	72.2802381028	35.1548862757	26.8033463159	7.70009580764	43.3951624518	140.702548258	72.1466958923
415084503_old.mp4	17.6565371086	16.2579729347	89.1811042617	48.1987249678	46.1168092051	142.504614334	62.2578193403	18.0136521455	12.1063726863	-1.92136824104	52.7218291928	153.222547794	83.2353115467
370501994_old.mp4	39.3915663132	36.7564909849	119.267572769	68.3354120845	66.7184452391	215.162502502	86.5568558542	38.4985386303	28.8654578497	3.16278852162	45.4738863942	186.23036819	114.744578947
409804033_old.mp4	17.7786792177	15.1975783275	87.7899870163	46.5411210747	44.9905072735	143.975017558	66.5226106987	23.9834858545	19.0241686081	-0.432291774791	45.4010622622	173.477298389	102.518374398
465718032_old.mp4	36.9090050719	31.771606335	148.544001243	73.4028625103	72.5574140036	255.315628396	101.094337391	52.6755382285	37.7419333258	4.49202427389	59.4921373062	227.473182852	135.329009058
VID_20160316_202252.mp4	12.2814345296	14.3692079919	106.856805991	56.1610229096	54.6639171499	194.27929083	78.2393151929	45.5164244268	30.3844095126	4.80219334722	56.6699799321	216.575234075	120.206829319
369791432_old.mp4	50.6171527249	48.6007235122	152.805483528	84.4881354609	82.1423807967	239.679632769	104.42888414	50.8482327219	37.6525261336	9.54416996214	58.4964793424	186.668316875	97.8395853772
615718380_old.mp4	34.9218412597	33.5853075842	121.08273252	61.1241147851	58.862789012	181.171310336	78.3645759392	35.2858361525	25.2099889313	7.094874245	48.9193022869	142.831597115	62.9074092908
406997311_old.mp4	12.450329458	9.52600368009	102.200703608	44.0450767582	41.7824758261	181.670993522	68.5867573541	27.3550540382	20.9614136105	-1.51100191441	42.5833761342	212.235183214	135.172228126
527147408_old.mp4	19.8059416244	19.0610593422	102.401968212	55.5034839014	53.8833059121	166.245003642	75.7589544103	34.319173103	24.2792639366	2.82086545266	51.2651952135	170.559898737	91.3926245878
380506614_old.mp4	34.1638289532	29.9519827907	106.371701298	59.7754101455	57.2624008145	152.426149762	67.4525338402	31.7230515277	22.3404455182	6.10595040272	38.590534745	109.594830939	44.5357296603
337964089_old.mp4	27.9871602377	25.8581383711	107.366875666	58.01717087	56.1646413389	169.417954444	72.6693809156	40.6352782317	29.8123501213	7.98346306563	43.7322706124	134.789814858	66.4597210027
523476808_old.mp4	25.9343812208	28.2403113231	145.62252532	62.3883218001	59.1709520759	234.052643467	82.6504036628	46.2898166308	30.9754230848	1.74083576554	62.0073597763	238.26630987	141.36136005
334449090_old.mp4	19.1469238458	18.7638840368	99.7672579221	49.8633827442	47.4564842958	182.340147305	70.7732034927	28.9859646563	20.9512152404	1.41283904304	49.2817922858	180.324150642	106.69077838
589014213_old.mp4	15.7498381544	14.6569032268	102.613978941	53.3544446387	50.5332174103	185.368971062	73.2560597008	39.0879697119	28.4739122403	7.12366057307	45.6279924638	169.666232145	96.8390424268
431598674_old.mp4	32.2810358853	27.4359720639	122.59662349	59.3160249202	59.2954960401	186.387135772	77.095919119	37.602423566	26.8133777091	5.88896818844	52.5918576278	160.776556746	80.7160759694
370077987_old.mp4	46.8660790727	46.6322413076	152.365784003	83.1079836747	81.5883830306	260.233296694	107.448800358	54.7779018269	40.6993373989	6.79410697563	60.0981945289	210.068907296	121.089581207
519086073_old.mp4	17.3373458502	14.6396855257	89.0128225367	48.3115889248	46.8093564517	160.141927695	71.7656087268	31.4239689025	23.4367716966	2.17487148468	45.1854365145	185.079419014	108.192760292
408356380_old.mp4	21.9247607287	19.6086752214	104.932173388	57.8433486657	55.0225629516	169.427308349	74.0227108181	26.4384433146	18.679870084	1.23045142551	46.1772177271	172.94850553	94.0589754844
512089056_old.mp4	15.8364235466	14.6027727216	66.499367253	41.3630070074	40.2424088884	122.824402394	60.2667621914	20.9846022882	16.4837576366	-0.0387173655153	37.0814575539	167.04058432	98.2962455526
551532341_old.mp4	19.0786792147	17.2447373177	100.381406083	50.959435146	48.9091639085	175.978119597	71.9578299081	38.2915226236	28.1131109757	4.67156105956	38.3683892135	156.010654001	89.8210060969
626153833_old.mp4	21.6751998917	18.4085392847	87.4775935255	47.9788107602	47.1063662344	140.840472595	63.6327179673	22.9944082177	15.7204387255	0.0635283383638	43.225908627	125.613743036	61.3742014508
503723478_old.mp4	41.4269034545	38.2558317944	135.817917932	75.0171699246	72.9222486814	232.780066202	96.456658049	54.8492004385	42.4004330467	8.43889010004	53.5963387429	204.443687769	115.101414613
519939047_old.mp4	34.3583910869	33.7438594172	100.621368422	58.353553914	55.7050673434	163.784885082	69.7359698569	43.1587268256	33.0640661092	9.33886132749	35.8347294511	129.204032741	67.0563243827
573761141_old.mp4	15.7062361405	14.6486139841	102.267886211	52.3552970363	51.2047982899	195.47275092	68.6728050672	36.6703398507	24.8933195752	3.20438875846	53.9688307098	166.115669432	85.6134319767
528665861_old.mp4	47.3884072522	42.9566311828	138.207034997	77.4940598603	75.7371994772	229.35403225	97.6220135452	57.4052566456	42.9370032341	10.1512806515	55.8888113534	192.391468816	105.572478404
381987280_old.mp4	41.8567292683	37.7166254672	135.769420419	70.9818219326	72.5923119901	219.24441131	86.674631094	50.8238247068	34.3487489176	4.91218687248	63.7863665347	243.527404663	149.458191943
